market_id,created_at,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_couriers,total_busy_couriers,total_outstanding_orders,estimated_order_place_duration,estimated_store_to_consumer_driving_duration
5.0,2015-02-13 03:34:09,3400,chinese,1.0,3,2505,3,685,795,46.0,43.0,74.0,446,246.0
2.0,2015-02-13 03:34:09,6209,american,5.0,6,3290,5,275,975,71.0,57.0,93.0,251,429.0
6.0,2015-02-13 03:34:12,992,thai,3.0,3,2190,3,200,995,,,,251,286.0
3.0,2015-02-13 03:34:13,5550,,1.0,4,3600,3,650,1150,11.0,7.0,7.0,446,807.0
2.0,2015-02-13 03:34:16,3145,korean,1.0,1,1270,1,1270,1270,71.0,57.0,93.0,446,338.0
1.0,2015-02-13 03:34:18,1915,japanese,1.0,3,3550,3,250,2500,15.0,15.0,23.0,446,530.0
6.0,2015-02-13 03:34:20,1319,mexican,2.0,2,1725,1,775,775,,,,251,150.0
4.0,2015-02-13 03:34:26,754,burger,5.0,1,1300,1,1300,1300,117.0,103.0,166.0,251,547.0
2.0,2015-02-13 03:34:28,1311,american,3.0,1,959,1,889,889,132.0,114.0,185.0,251,284.0
3.0,2015-02-13 03:34:29,1846,pizza,5.0,1,899,1,899,899,31.0,29.0,35.0,251,367.0
2.0,2015-02-13 03:34:30,193,vietnamese,5.0,2,1875,2,925,950,132.0,114.0,185.0,251,986.0
5.0,2015-02-13 03:34:33,3045,alcohol,2.0,3,1417,3,334,649,36.0,26.0,35.0,251,758.0
3.0,2015-02-13 03:34:34,6715,mexican,4.0,2,738,2,189,509,6.0,4.0,3.0,251,738.0
4.0,2015-02-13 03:34:40,1732,middle-eastern,5.0,5,3800,5,100,1500,107.0,85.0,130.0,251,495.0
2.0,2015-02-13 03:34:45,441,brazilian,5.0,2,1720,2,695,1025,132.0,114.0,185.0,251,307.0
1.0,2015-02-13 03:34:46,4820,asian,3.0,1,925,1,925,925,51.0,50.0,74.0,251,748.0
2.0,2015-02-13 03:34:47,6770,pizza,3.0,2,1149,2,150,999,100.0,93.0,135.0,251,611.0
5.0,2015-02-13 03:34:48,6097,other,3.0,1,1225,1,975,975,33.0,22.0,29.0,251,258.0
2.0,2015-02-13 03:34:51,1703,mexican,5.0,1,799,1,749,749,71.0,57.0,93.0,251,700.0
6.0,2015-02-13 03:34:53,860,indian,3.0,7,3398,6,225,999,,,,251,504.0
1.0,2015-02-13 03:34:55,2406,cafe,1.0,8,8370,6,400,1400,51.0,50.0,74.0,446,376.0
3.0,2015-02-13 03:34:55,537,mexican,1.0,1,869,1,869,869,0.0,0.0,0.0,446,193.0
1.0,2015-02-13 03:34:56,5818,middle-eastern,3.0,2,4300,2,1900,2400,0.0,0.0,0.0,251,114.0
2.0,2015-02-13 03:34:57,6281,dessert,1.0,2,1590,1,795,795,71.0,57.0,93.0,446,953.0
6.0,2015-02-13 03:34:57,1842,sandwich,3.0,3,2565,3,695,975,10.0,9.0,16.0,446,255.0
2.0,2015-02-13 03:35:03,6935,japanese,3.0,4,4390,4,925,1475,69.0,50.0,94.0,446,653.0
6.0,2015-02-13 03:35:03,2512,japanese,1.0,5,4890,5,695,1795,,,,446,112.0
3.0,2015-02-13 03:35:04,2258,mediterranean,3.0,5,2795,4,99,699,31.0,29.0,36.0,251,610.0
2.0,2015-02-13 03:35:14,3225,mexican,1.0,2,1998,2,999,999,134.0,118.0,178.0,446,240.0
2.0,2015-02-13 03:35:24,464,pizza,3.0,1,1286,1,1155,1261,76.0,54.0,98.0,251,411.0
4.0,2015-02-13 03:35:26,5361,indian,3.0,2,1698,2,299,1399,71.0,70.0,102.0,251,241.0
4.0,2015-02-13 03:35:27,5829,mexican,2.0,3,3295,3,750,1550,107.0,78.0,119.0,251,404.0
,2015-02-13 03:35:30,4455,fast,,9,1848,3,100,511,15.0,15.0,19.0,251,352.0
4.0,2015-02-13 03:35:30,241,japanese,2.0,3,1035,2,295,370,107.0,78.0,119.0,251,461.0
4.0,2015-02-13 03:35:33,2541,mediterranean,3.0,2,1145,2,350,795,107.0,78.0,119.0,251,629.0
6.0,2015-02-13 03:35:34,299,chinese,3.0,5,4200,4,100,1700,,,,251,780.0
2.0,2015-02-13 03:35:42,1661,dessert,4.0,5,4173,3,795,865,134.0,118.0,178.0,446,789.0
3.0,2015-02-13 03:35:49,6653,seafood,1.0,4,4550,2,285,1990,,,,446,622.0
2.0,2015-02-13 03:35:50,4293,american,5.0,2,1965,2,814,1103,94.0,94.0,140.0,251,871.0
1.0,2015-02-13 03:35:58,5540,dessert,3.0,3,980,2,165,650,69.0,50.0,94.0,251,776.0
3.0,2015-02-13 03:36:02,5519,mexican,1.0,3,1635,2,409,735,54.0,41.0,47.0,446,497.0
5.0,2015-02-13 03:36:06,6798,burger,4.0,12,6778,6,409,729,36.0,24.0,32.0,251,427.0
2.0,2015-02-13 03:36:06,283,pizza,3.0,1,1645,1,1645,1645,69.0,50.0,94.0,251,654.0
6.0,2015-02-13 03:36:08,2366,american,1.0,4,4691,3,1075,1259,,,,446,335.0
1.0,2015-02-13 03:36:10,6851,seafood,5.0,1,1199,1,1199,1199,62.0,59.0,76.0,251,131.0
6.0,2015-02-13 03:36:12,5274,pizza,2.0,2,3600,2,600,2150,,,,251,470.0
5.0,2015-02-13 03:36:12,3299,mexican,1.0,2,1500,2,650,850,46.0,46.0,78.0,446,280.0
4.0,2015-02-13 03:36:16,1229,korean,2.0,1,1599,1,1399,1399,118.0,107.0,155.0,251,402.0
4.0,2015-02-13 03:36:22,3152,mexican,5.0,2,1795,2,0,1795,118.0,107.0,155.0,251,629.0
4.0,2015-02-13 03:36:28,6717,dessert,5.0,2,2640,2,1095,1250,71.0,70.0,102.0,251,836.0
1.0,2015-02-13 03:36:28,3624,mexican,1.0,1,1000,1,1000,1000,62.0,59.0,76.0,446,292.0
3.0,2015-02-13 03:36:29,4884,indian,2.0,15,3700,2,200,225,46.0,46.0,78.0,251,419.0
4.0,2015-02-13 03:36:31,1411,burger,4.0,5,2975,4,499,729,107.0,78.0,119.0,251,808.0
4.0,2015-02-13 03:36:32,5100,american,5.0,6,9700,5,500,3600,118.0,107.0,155.0,251,1030.0
4.0,2015-02-13 03:36:34,3937,salad,5.0,4,3905,4,550,1045,118.0,107.0,155.0,251,265.0
1.0,2015-02-13 03:36:34,5831,american,1.0,1,1150,1,1150,1150,31.0,30.0,30.0,446,712.0
4.0,2015-02-13 03:36:41,3438,dessert,1.0,3,2455,3,795,865,71.0,70.0,102.0,446,574.0
3.0,2015-02-13 03:36:41,833,cajun,1.0,2,2400,2,500,1900,31.0,29.0,36.0,446,475.0
1.0,2015-02-13 03:36:47,5994,american,1.0,1,1350,1,850,850,62.0,59.0,76.0,446,781.0
4.0,2015-02-13 03:36:47,4863,other,3.0,2,1550,2,350,1075,118.0,107.0,155.0,251,912.0
1.0,2015-02-13 03:36:49,3176,pizza,1.0,1,1095,1,1095,1095,93.0,88.0,128.0,446,159.0
3.0,2015-02-13 03:36:52,3992,korean,4.0,1,995,1,995,995,31.0,29.0,36.0,251,449.0
4.0,2015-02-13 03:36:53,2499,japanese,3.0,2,3300,2,1100,2200,118.0,107.0,155.0,251,1002.0
4.0,2015-02-13 03:36:57,6961,fast,4.0,6,2398,5,201,444,69.0,76.0,109.0,251,235.0
5.0,2015-02-13 03:36:59,5536,chinese,5.0,8,6460,5,595,1095,46.0,46.0,78.0,251,461.0
4.0,2015-02-13 03:37:06,2494,indian,5.0,3,3640,3,250,1695,118.0,107.0,155.0,251,427.0
2.0,2015-02-13 03:37:10,1391,mexican,3.0,1,2000,1,2000,2000,,,,446,223.0
2.0,2015-02-13 03:37:12,5028,mexican,5.0,3,1120,2,335,450,93.0,88.0,128.0,251,613.0
4.0,2015-02-13 03:37:13,4025,thai,5.0,4,2545,3,200,1095,118.0,107.0,155.0,251,406.0
1.0,2015-02-13 03:37:20,3455,french,1.0,3,4000,3,900,2100,50.0,50.0,72.0,446,854.0
3.0,2015-02-13 03:37:20,1403,burger,5.0,3,1870,3,475,900,,,,446,520.0
2.0,2015-02-13 03:37:22,65,indian,1.0,2,1998,1,999,999,69.0,50.0,94.0,446,885.0
3.0,2015-02-13 03:37:23,6865,greek,1.0,2,2348,1,799,799,134.0,118.0,178.0,251,718.0
1.0,2015-02-13 03:37:26,400,japanese,1.0,2,4280,2,831,3397,57.0,54.0,71.0,446,439.0
2.0,2015-02-13 03:37:30,226,other,3.0,2,1240,2,250,895,93.0,88.0,128.0,251,671.0
2.0,2015-02-13 03:37:30,6144,pizza,3.0,2,3496,2,1120,2349,104.0,90.0,133.0,251,414.0
1.0,2015-02-13 03:37:44,3368,pizza,3.0,10,12119,9,479,1559,31.0,30.0,30.0,251,731.0
6.0,2015-02-13 03:37:45,369,burger,2.0,4,3195,3,350,850,,,,251,385.0
1.0,2015-02-13 03:37:51,5711,pizza,5.0,2,2948,2,299,1999,50.0,50.0,72.0,251,625.0
6.0,2015-02-13 03:37:53,2301,indian,3.0,2,2200,2,1000,1200,,,,251,170.0
1.0,2015-02-13 03:37:58,5433,burger,1.0,1,795,1,795,795,31.0,30.0,30.0,446,765.0
5.0,2015-02-13 03:38:03,1829,smoothie,4.0,1,599,1,449,449,36.0,24.0,32.0,251,387.0
2.0,2015-02-13 03:38:06,6281,dessert,1.0,3,3085,3,595,1150,69.0,50.0,94.0,446,497.0
4.0,2015-02-13 03:38:10,3032,thai,3.0,1,1095,1,995,995,118.0,107.0,155.0,251,824.0
1.0,2015-02-13 03:38:26,801,pizza,1.0,2,1308,2,239,1069,10.0,10.0,15.0,446,478.0
4.0,2015-02-13 03:38:31,1082,vietnamese,2.0,1,770,1,670,670,107.0,78.0,119.0,251,959.0
4.0,2015-02-13 03:38:34,2494,indian,5.0,1,1595,1,1595,1595,118.0,107.0,155.0,251,411.0
2.0,2015-02-13 03:38:34,5397,fast,4.0,4,1684,3,265,500,134.0,118.0,178.0,251,261.0
1.0,2015-02-13 03:38:37,3518,pizza,1.0,2,1758,1,879,879,,,,251,337.0
2.0,2015-02-13 03:38:40,4892,barbecue,1.0,1,1995,1,1895,1895,69.0,50.0,94.0,446,957.0
2.0,2015-02-13 03:38:45,1955,,2.0,2,1154,2,299,425,134.0,118.0,178.0,251,358.0
4.0,2015-02-13 03:38:47,2494,indian,5.0,3,3185,3,195,1595,118.0,107.0,155.0,251,883.0
2.0,2015-02-13 03:38:57,1061,sandwich,3.0,4,1768,3,159,525,134.0,118.0,178.0,251,241.0
1.0,2015-02-13 03:39:05,2209,pizza,5.0,3,3923,3,325,1799,17.0,17.0,21.0,251,274.0
4.0,2015-02-13 03:39:06,715,mexican,5.0,3,1850,3,350,800,107.0,78.0,119.0,251,400.0
6.0,2015-02-13 03:39:12,5274,pizza,2.0,1,1800,1,1200,1200,,,,251,538.0
1.0,2015-02-13 03:39:12,2937,indian,3.0,7,4095,7,225,1195,50.0,50.0,72.0,251,253.0
6.0,2015-02-13 03:39:18,3443,american,5.0,4,6464,4,1192,2104,,,,251,514.0
2.0,2015-02-13 03:39:18,4102,alcohol,5.0,2,2850,2,1200,1400,93.0,88.0,128.0,251,428.0
6.0,2015-02-13 03:39:21,5046,chinese,3.0,3,2385,3,595,895,,,,251,916.0
1.0,2015-02-13 03:39:23,3682,seafood,1.0,4,4500,4,600,2100,50.0,50.0,72.0,446,348.0
2.0,2015-02-13 03:39:25,2089,chinese,3.0,2,2250,1,1125,1125,93.0,88.0,128.0,251,460.0
2.0,2015-02-13 03:39:26,6576,mexican,5.0,3,2946,2,749,999,69.0,50.0,94.0,251,364.0
5.0,2015-02-13 03:39:26,930,american,2.0,2,2800,2,900,1900,22.0,22.0,28.0,251,747.0
1.0,2015-02-13 03:39:27,495,pizza,1.0,3,4400,3,1300,1600,50.0,50.0,72.0,446,322.0
2.0,2015-02-13 03:39:34,5721,burger,4.0,8,5192,4,349,749,134.0,118.0,178.0,251,444.0
6.0,2015-02-13 03:39:40,973,burmese,1.0,3,4290,3,1300,1595,,,,446,849.0
1.0,2015-02-13 03:39:45,2263,italian,5.0,2,2250,2,750,1500,50.0,50.0,72.0,251,293.0
1.0,2015-02-13 03:39:47,2722,mexican,3.0,6,2445,5,275,795,27.0,26.0,27.0,251,281.0
4.0,2015-02-13 03:39:58,3706,indian,1.0,2,1450,2,650,800,71.0,70.0,102.0,446,555.0
2.0,2015-02-13 03:39:58,4574,burger,1.0,4,2656,3,379,999,134.0,118.0,178.0,446,501.0
4.0,2015-02-13 03:39:59,791,,1.0,1,1283,1,1028,1067,114.0,78.0,113.0,446,358.0
1.0,2015-02-13 03:39:59,4301,japanese,1.0,1,2500,1,2500,2500,31.0,30.0,30.0,446,166.0
4.0,2015-02-13 03:40:02,6110,italian,2.0,2,2838,2,1013,1163,106.0,71.0,113.0,251,577.0
2.0,2015-02-13 03:40:08,5400,fast,4.0,2,1283,1,656,824,137.0,120.0,163.0,251,131.0
2.0,2015-02-13 03:40:13,6081,italian,1.0,2,2951,2,1049,1902,132.0,114.0,170.0,446,312.0
6.0,2015-02-13 03:40:19,1487,burger,2.0,3,2070,3,250,895,,,,251,1023.0
6.0,2015-02-13 03:40:23,2350,greek,2.0,2,2750,1,1300,1300,,,,251,689.0
2.0,2015-02-13 03:40:30,3198,seafood,1.0,4,3572,4,325,1389,132.0,114.0,170.0,446,436.0
6.0,2015-02-13 03:40:37,5046,chinese,3.0,1,1195,1,1195,1195,,,,251,646.0
4.0,2015-02-13 03:40:39,239,catering,3.0,3,3700,3,1100,1400,116.0,100.0,155.0,251,822.0
4.0,2015-02-13 03:40:42,5987,pizza,1.0,3,2898,3,1079,1399,73.0,67.0,94.0,446,834.0
4.0,2015-02-13 03:40:42,6628,fast,4.0,7,1563,5,169,299,116.0,100.0,155.0,251,413.0
2.0,2015-02-13 03:40:44,3130,italian,2.0,1,1590,1,1195,1195,93.0,83.0,121.0,251,486.0
4.0,2015-02-13 03:40:44,4501,pizza,5.0,2,2300,2,700,1600,116.0,100.0,155.0,251,585.0
3.0,2015-02-13 03:40:48,2578,japanese,1.0,1,919,1,919,919,32.0,30.0,38.0,446,965.0
2.0,2015-02-13 03:40:52,1381,pizza,5.0,1,2150,1,2150,2150,93.0,83.0,121.0,251,549.0
1.0,2015-02-13 03:40:59,3595,italian,3.0,1,1799,1,1799,1799,63.0,59.0,71.0,251,159.0
2.0,2015-02-13 03:41:09,5028,mexican,5.0,2,1150,2,255,795,93.0,83.0,121.0,251,494.0
4.0,2015-02-13 03:41:10,5168,salad,3.0,3,1827,2,429,549,106.0,71.0,113.0,251,315.0
4.0,2015-02-13 03:41:18,3573,thai,2.0,2,2290,2,595,1095,116.0,100.0,155.0,251,355.0
5.0,2015-02-13 03:41:21,1324,vegetarian,2.0,4,3035,4,195,1295,35.0,25.0,33.0,251,795.0
1.0,2015-02-13 03:41:24,5025,barbecue,1.0,1,1895,1,1895,1895,49.0,46.0,71.0,446,851.0
1.0,2015-02-13 03:41:25,2308,pizza,1.0,3,2300,3,200,1200,63.0,59.0,71.0,446,976.0
2.0,2015-02-13 03:41:26,4631,mexican,3.0,2,1905,2,855,875,132.0,114.0,170.0,251,599.0
4.0,2015-02-13 03:41:26,6155,pizza,3.0,1,2500,1,2100,2100,116.0,100.0,155.0,251,693.0
1.0,2015-02-13 03:41:28,6162,american,3.0,5,2290,4,149,699,26.0,25.0,28.0,251,433.0
2.0,2015-02-13 03:41:30,1311,american,3.0,1,1099,1,1099,1099,132.0,114.0,170.0,251,643.0
5.0,2015-02-13 03:41:39,1417,fast,4.0,4,1228,2,252,362,32.0,15.0,22.0,251,974.0
1.0,2015-02-13 03:41:44,6089,nepalese,1.0,5,3889,5,299,1299,26.0,25.0,28.0,446,873.0
4.0,2015-02-13 03:41:46,2296,italian,5.0,2,2575,2,490,1549,120.0,102.0,169.0,251,727.0
3.0,2015-02-13 03:41:46,4494,pizza,2.0,3,3546,3,799,1449,50.0,36.0,33.0,251,712.0
5.0,2015-02-13 03:41:53,4713,vietnamese,1.0,3,2565,3,595,995,47.0,47.0,79.0,446,824.0
6.0,2015-02-13 03:42:01,5186,catering,3.0,4,3958,3,306,1629,,,,251,134.0
2.0,2015-02-13 03:42:03,3041,vietnamese,5.0,1,1365,1,880,880,132.0,114.0,170.0,251,696.0
2.0,2015-02-13 03:42:06,6566,cafe,4.0,2,990,1,295,295,132.0,114.0,170.0,251,747.0
6.0,2015-02-13 03:42:10,3899,mediterranean,1.0,1,1200,1,1200,1200,,,,446,555.0
4.0,2015-02-13 03:42:11,4113,mediterranean,2.0,3,2812,3,511,1087,127.0,100.0,159.0,251,347.0
3.0,2015-02-13 03:42:14,5698,seafood,2.0,2,2198,2,999,1199,,,,251,487.0
6.0,2015-02-13 03:42:15,3084,vietnamese,1.0,4,5000,4,200,2000,,,,446,204.0
5.0,2015-02-13 03:42:18,3422,,1.0,1,1029,1,1029,1029,35.0,25.0,33.0,446,725.0
2.0,2015-02-13 03:42:18,5093,italian,1.0,2,1558,2,679,879,132.0,114.0,170.0,446,582.0
1.0,2015-02-13 03:42:18,6482,american,1.0,1,850,1,850,850,49.0,46.0,71.0,446,210.0
2.0,2015-02-13 03:42:19,1594,mexican,1.0,6,4688,4,449,1599,132.0,114.0,170.0,446,472.0
2.0,2015-02-13 03:42:21,5815,pizza,1.0,1,1803,1,1739,1721,75.0,59.0,108.0,446,610.0
1.0,2015-02-13 03:42:28,4835,italian,5.0,3,7900,3,2200,3400,49.0,46.0,71.0,251,787.0
3.0,2015-02-13 03:42:32,3164,salad,5.0,1,1150,1,1150,1150,50.0,36.0,33.0,251,448.0
2.0,2015-02-13 03:42:36,3873,other,3.0,3,2240,3,595,895,93.0,83.0,121.0,251,536.0
1.0,2015-02-13 03:42:37,3438,burger,1.0,5,4185,5,595,1350,73.0,67.0,94.0,446,616.0
6.0,2015-02-13 03:42:42,4360,pizza,3.0,2,1548,2,149,1399,,,,251,844.0
4.0,2015-02-13 03:42:45,3937,salad,5.0,3,3080,3,880,990,116.0,100.0,155.0,251,522.0
1.0,2015-02-13 03:42:46,2367,american,1.0,1,795,1,795,795,26.0,25.0,28.0,446,736.0
4.0,2015-02-13 03:42:48,5812,burmese,3.0,1,2080,1,1407,1408,121.0,106.0,155.0,251,216.0
4.0,2015-02-13 03:42:54,5341,vietnamese,5.0,4,3435,3,610,875,106.0,71.0,113.0,251,493.0
2.0,2015-02-13 03:42:57,5694,burger,4.0,3,1717,3,309,729,93.0,83.0,121.0,251,648.0
2.0,2015-02-13 03:43:02,6281,dessert,1.0,1,1295,1,1295,1295,69.0,51.0,93.0,446,793.0
3.0,2015-02-13 03:43:05,1861,american,1.0,2,2800,2,1400,1400,7.0,5.0,4.0,446,203.0
4.0,2015-02-13 03:43:13,6917,vietnamese,5.0,2,1615,1,795,795,116.0,100.0,155.0,251,429.0
2.0,2015-02-13 03:43:14,4964,barbecue,3.0,1,2087,1,1319,1222,140.0,117.0,166.0,251,557.0
5.0,2015-02-13 03:43:18,1404,indian,3.0,3,1700,2,300,1100,47.0,47.0,79.0,251,575.0
6.0,2015-02-13 03:43:25,5300,other,5.0,5,1600,5,50,850,,,,251,413.0
2.0,2015-02-13 03:43:26,4943,american,3.0,5,2205,3,79,1619,93.0,83.0,121.0,251,447.0
1.0,2015-02-13 03:43:35,3595,italian,3.0,4,7093,4,699,2099,63.0,59.0,71.0,251,97.0
1.0,2015-02-13 03:43:38,2709,japanese,1.0,3,3885,3,795,1595,35.0,25.0,33.0,251,531.0
1.0,2015-02-13 03:43:44,6301,sushi,5.0,6,2070,1,295,295,15.0,15.0,20.0,251,309.0
2.0,2015-02-13 03:43:44,6281,dessert,1.0,1,1995,1,1995,1995,69.0,51.0,93.0,446,530.0
2.0,2015-02-13 03:43:45,3247,pizza,6.0,2,995,2,200,795,132.0,114.0,170.0,446,919.0
4.0,2015-02-13 03:43:50,1388,,2.0,2,1665,2,604,830,,,,251,664.0
4.0,2015-02-13 03:43:57,6569,alcohol,5.0,3,1225,2,400,425,106.0,71.0,113.0,251,176.0
2.0,2015-02-13 03:43:57,5773,thai,1.0,3,3585,3,795,1095,93.0,83.0,121.0,446,427.0
5.0,2015-02-13 03:44:05,5536,chinese,5.0,3,2485,3,595,1095,47.0,47.0,79.0,251,341.0
2.0,2015-02-13 03:44:07,6762,burger,5.0,3,2725,3,535,1095,93.0,83.0,121.0,251,342.0
6.0,2015-02-13 03:44:08,5821,mexican,5.0,3,2415,3,475,1000,,,,251,623.0
4.0,2015-02-13 03:44:09,2896,thai,3.0,2,1249,2,250,999,106.0,71.0,113.0,251,794.0
2.0,2015-02-13 03:44:09,5540,indian,5.0,6,3925,6,275,1095,69.0,51.0,93.0,251,857.0
1.0,2015-02-13 03:44:14,4208,vegan,1.0,1,1500,1,1500,1500,26.0,25.0,28.0,446,1052.0
2.0,2015-02-13 03:44:14,1552,burger,5.0,4,1994,3,275,949,93.0,83.0,121.0,251,657.0
4.0,2015-02-13 03:44:17,6917,vietnamese,5.0,2,1020,2,195,750,116.0,100.0,155.0,251,855.0
2.0,2015-02-13 03:44:26,5721,burger,4.0,2,748,2,249,499,132.0,114.0,170.0,251,435.0
2.0,2015-02-13 03:44:28,6525,mexican,5.0,2,1598,2,799,799,132.0,114.0,170.0,251,828.0
1.0,2015-02-13 03:44:29,1024,indian,3.0,1,2000,1,2000,2000,26.0,25.0,28.0,251,593.0
5.0,2015-02-13 03:44:34,611,mexican,1.0,3,1887,3,199,749,47.0,47.0,79.0,446,506.0
2.0,2015-02-13 03:44:40,2646,thai,2.0,2,2790,2,1195,1595,93.0,83.0,121.0,251,752.0
6.0,2015-02-13 03:44:42,5493,alcohol,3.0,4,3700,4,400,1500,,,,251,109.0
4.0,2015-02-13 03:44:54,2296,italian,5.0,2,3050,2,1200,1850,116.0,100.0,155.0,251,247.0
4.0,2015-02-13 03:44:56,195,mediterranean,3.0,3,1850,3,300,950,116.0,100.0,155.0,251,476.0
6.0,2015-02-13 03:45:00,5045,mexican,3.0,2,1200,2,150,1050,,,,251,472.0
4.0,2015-02-13 03:45:04,254,italian,1.0,3,2650,3,600,1200,71.0,69.0,89.0,446,500.0
6.0,2015-02-13 03:45:05,5808,thai,5.0,3,2340,3,150,1095,,,,251,232.0
2.0,2015-02-13 03:45:07,1076,american,3.0,1,725,1,725,725,129.0,118.0,171.0,251,578.0
3.0,2015-02-13 03:45:09,6160,barbecue,1.0,1,225,1,175,175,7.0,2.0,2.0,446,588.0
3.0,2015-02-13 03:45:13,5207,peruvian,1.0,3,2689,3,299,1395,7.0,5.0,5.0,446,696.0
1.0,2015-02-13 03:45:21,4967,mediterranean,5.0,2,1900,1,950,950,60.0,58.0,75.0,251,734.0
1.0,2015-02-13 03:45:23,2057,sandwich,3.0,4,2125,4,200,1350,32.0,29.0,34.0,251,1050.0
2.0,2015-02-13 03:45:29,915,dessert,5.0,3,2685,2,495,1095,129.0,118.0,171.0,251,538.0
4.0,2015-02-13 03:45:33,1457,dessert,5.0,3,2700,1,900,900,115.0,86.0,141.0,251,490.0
4.0,2015-02-13 03:45:33,6151,pizza,3.0,4,5096,4,749,1429,115.0,86.0,141.0,251,454.0
4.0,2015-02-13 03:45:45,4518,japanese,1.0,3,1785,2,395,995,71.0,69.0,89.0,446,129.0
2.0,2015-02-13 03:45:46,5111,american,3.0,3,2385,3,795,795,90.0,83.0,127.0,251,662.0
4.0,2015-02-13 03:45:53,3192,brazilian,3.0,2,2700,2,900,1000,115.0,86.0,141.0,251,472.0
4.0,2015-02-13 03:45:57,2182,persian,1.0,5,6275,5,495,2195,71.0,69.0,89.0,446,851.0
2.0,2015-02-13 03:46:03,6074,sushi,5.0,5,4900,5,950,1450,90.0,83.0,127.0,251,522.0
2.0,2015-02-13 03:46:05,2860,fast,4.0,1,2975,1,2975,2975,129.0,118.0,171.0,251,184.0
6.0,2015-02-13 03:46:07,6071,dessert,2.0,1,1100,1,1100,1100,,,,251,335.0
2.0,2015-02-13 03:46:07,4102,alcohol,5.0,6,7300,6,400,1800,90.0,83.0,127.0,251,235.0
4.0,2015-02-13 03:46:15,922,italian,5.0,2,2590,1,1295,1295,115.0,86.0,141.0,251,715.0
6.0,2015-02-13 03:46:15,1559,thai,5.0,3,2040,3,150,895,,,,251,765.0
1.0,2015-02-13 03:46:18,233,,1.0,2,4500,2,1900,2600,32.0,29.0,34.0,446,833.0
2.0,2015-02-13 03:46:19,1116,japanese,2.0,4,3145,4,100,1295,67.0,56.0,90.0,251,623.0
4.0,2015-02-13 03:46:19,1853,fast,1.0,3,1744,3,150,850,71.0,69.0,89.0,251,442.0
4.0,2015-02-13 03:46:20,6514,other,3.0,2,1750,2,600,1150,71.0,69.0,89.0,251,790.0
4.0,2015-02-13 03:46:21,3562,japanese,5.0,2,1345,2,595,700,71.0,69.0,89.0,251,263.0
1.0,2015-02-13 03:46:24,1506,brazilian,3.0,2,2950,2,1350,1350,25.0,24.0,28.0,251,337.0
6.0,2015-02-13 03:46:25,851,,3.0,8,6120,5,375,1300,,,,251,631.0
4.0,2015-02-13 03:46:28,1293,american,4.0,6,3716,5,200,1259,71.0,69.0,89.0,251,306.0
4.0,2015-02-13 03:46:30,6427,american,2.0,3,2785,3,595,1495,71.0,69.0,89.0,251,727.0
2.0,2015-02-13 03:46:32,5704,vietnamese,5.0,2,1619,2,480,880,67.0,56.0,90.0,251,774.0
4.0,2015-02-13 03:46:32,2728,japanese,5.0,3,2000,3,200,1100,115.0,86.0,141.0,251,440.0
2.0,2015-02-13 03:46:36,3824,thai,3.0,4,4180,4,795,995,129.0,118.0,171.0,251,455.0
6.0,2015-02-13 03:46:37,3632,indian,2.0,5,4500,5,300,1600,,,,251,808.0
2.0,2015-02-13 03:46:40,3247,pizza,6.0,3,2105,2,655,795,129.0,118.0,171.0,446,631.0
4.0,2015-02-13 03:46:45,6151,middle-eastern,3.0,5,8210,5,1099,1699,115.0,86.0,141.0,251,727.0
6.0,2015-02-13 03:46:46,3552,japanese,1.0,7,8300,5,200,3000,,,,446,586.0
1.0,2015-02-13 03:46:49,2726,american,5.0,2,2050,1,1025,1025,17.0,17.0,19.0,251,159.0
3.0,2015-02-13 03:46:50,1180,american,5.0,3,3325,3,1075,1175,5.0,5.0,6.0,251,214.0
6.0,2015-02-13 03:46:55,299,chinese,3.0,2,1300,2,100,1200,,,,251,675.0
2.0,2015-02-13 03:46:55,5358,pizza,3.0,7,8963,5,625,1895,67.0,56.0,90.0,251,418.0
2.0,2015-02-13 03:46:58,2331,burmese,1.0,3,2785,3,795,1095,129.0,118.0,171.0,446,482.0
1.0,2015-02-13 03:47:00,5994,american,1.0,3,5400,3,1350,1850,60.0,58.0,75.0,446,312.0
5.0,2015-02-13 03:47:00,5343,burger,2.0,1,1100,1,800,800,49.0,48.0,78.0,251,534.0
5.0,2015-02-13 03:47:01,6899,japanese,4.0,1,995,1,995,995,49.0,48.0,78.0,251,285.0
2.0,2015-02-13 03:47:05,3286,pasta,3.0,3,2185,3,595,995,129.0,118.0,171.0,251,845.0
3.0,2015-02-13 03:47:09,6955,steak,1.0,2,5500,2,1400,4100,32.0,30.0,37.0,446,504.0
5.0,2015-02-13 03:47:09,4773,indian,2.0,3,3100,3,1000,1100,34.0,24.0,30.0,251,432.0
2.0,2015-02-13 03:47:11,2191,american,1.0,2,990,2,250,740,101.0,73.0,113.0,251,624.0
5.0,2015-02-13 03:47:14,799,sushi,3.0,3,3085,2,495,1295,49.0,48.0,78.0,251,986.0
2.0,2015-02-13 03:47:15,6805,other,3.0,2,1625,2,500,1100,67.0,56.0,90.0,251,490.0
2.0,2015-02-13 03:47:18,3286,pasta,3.0,5,4910,5,250,1595,129.0,118.0,171.0,251,429.0
